Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
North,Chalky,Cotton,788.5946478945807,32.1569297700202,False,False,Cloudy,79,4.037401328958461
North,Sandy,Soybean,273.4544065363744,25.693283784942626,True,False,Sunny,94,2.142642232051921
North,Loam,Soybean,756.088769802791,37.22028954614685,True,False,Rainy,144,6.081551683523888
East,Peaty,Maize,452.7498584536633,25.043862207496684,True,False,Cloudy,72,4.250027690352134
South,Loam,Soybean,584.2255801170271,30.72944779966136,True,True,Sunny,144,6.565396927894493
North,Silt,Maize,849.0559983987223,17.673965079027,True,False,Rainy,86,5.851659155868497
North,Sandy,Barley,114.3386458008288,34.61088869189301,False,False,Cloudy,101,1.889450784181343
West,Silt,Rice,140.61591064440287,28.723114315770975,False,False,Cloudy,132,0.3336057948241924
North,Loam,Maize,306.3031556587516,34.63441622131094,False,False,Rainy,110,1.1272317624974957
West,Sandy,Barley,516.6200165127507,16.076029433351795,True,True,Sunny,106,5.337475918670054
East,Sandy,Maize,886.6624726750041,30.638453681658383,False,True,Sunny,144,6.682152788527042
West,Peaty,Soybean,532.9938448038237,19.061479790536037,False,True,Rainy,103,4.444453025875835
South,Clay,Barley,564.4020122414095,23.40983573081216,True,True,Rainy,117,5.92035713223803
South,Sandy,Maize,534.5647909100214,34.13884465319309,True,True,Rainy,118,5.235644880871317
South,Peaty,Barley,443.2160292954223,26.205901517387176,False,True,Cloudy,105,3.783430695710561
West,Peaty,Barley,619.052918535951,34.19964504798635,True,False,Sunny,117,4.873259767935706
South,Peaty,Cotton,267.5590444311555,28.64465820771677,True,False,Rainy,62,3.9920045567145968
South,Loam,Rice,247.00921938020997,39.91801027016618,True,False,Cloudy,101,2.903883378822978
South,Chalky,Rice,563.7775545276232,39.84937987859616,False,True,Sunny,65,5.276543672739397
North,Peaty,Soybean,431.6528528904986,24.190410978653983,True,True,Cloudy,115,5.411845478175729
South,Sandy,Wheat,446.74017909899993,32.41908915112812,False,True,Rainy,100,4.310273540737946
West,Peaty,Barley,285.927699423134,17.3175942527299,False,True,Sunny,87,3.2258592725452147
West,Sandy,Rice,709.7554599704508,34.9797354675298,False,True,Sunny,138,6.014617377572903
South,Sandy,Rice,985.5055016079752,36.380303790285765,False,True,Cloudy,80,7.3573904638732674
East,Peaty,Cotton,942.19450309128,30.15848721802225,False,False,Cloudy,105,5.457725569041624
North,Loam,Maize,304.28965288374525,39.54680404138902,False,True,Sunny,89,3.663144060909108
West,Silt,Rice,848.3509578458875,15.997829438053962,False,True,Cloudy,84,5.40026022539844
North,Peaty,Wheat,406.6372814245585,26.77207295307671,True,False,Rainy,66,4.4129060565355775
West,Loam,Soybean,776.328831026759,35.63547365357097,True,True,Rainy,145,7.41235479168075
West,Silt,Wheat,555.1296770073241,29.590274732070924,True,True,Rainy,88,6.843672121367616
South,Loam,Soybean,802.2390714526751,35.29827126215676,False,True,Cloudy,131,6.483338171495115
South,Peaty,Cotton,977.94847386101,33.55072224964685,True,True,Rainy,141,8.501510722775587
North,Clay,Cotton,326.7179616890311,23.204176863788557,False,False,Rainy,73,3.5874911384459764
North,Silt,Cotton,200.98499951099285,27.356544084462648,True,True,Sunny,71,4.96877237442773
East,Chalky,Barley,287.012464827806,37.513491096236976,True,False,Rainy,144,3.3965532599675226
North,Silt,Soybean,720.4672872228658,23.358276634111935,False,False,Cloudy,97,3.886702149666477
West,Loam,Barley,608.1144436465922,28.678940470118206,True,False,Rainy,123,4.764298296044208
West,Clay,Cotton,171.349862248148,38.05177477953208,True,False,Rainy,142,2.606895627223558
East,Peaty,Rice,436.9226159230909,33.31919156735056,False,True,Cloudy,63,4.521501446881639
North,Chalky,Barley,816.6850729382658,37.9185741033328,True,False,Rainy,75,5.9629319323277725
South,Sandy,Maize,698.8738805934404,34.752386483374096,False,False,Sunny,135,4.266678544977987
West,Peaty,Rice,130.21772522893193,21.16943052603425,False,True,Rainy,79,3.2537867310407096
North,Peaty,Rice,403.9099481189923,19.355060388696156,False,True,Cloudy,108,3.5575185311790123
East,Sandy,Cotton,472.2181330682336,28.599122384779307,False,True,Rainy,124,3.9646778312291873
East,Sandy,Cotton,244.8702945756796,38.88567029725404,True,True,Sunny,111,5.38644433630063
North,Clay,Soybean,640.4547394462586,15.006431186466562,True,True,Cloudy,75,7.053549987836111
West,Loam,Cotton,235.81098467047215,29.46273309581698,True,False,Cloudy,70,4.497199120942918
West,Loam,Wheat,966.4256851835275,19.798733436483992,True,False,Sunny,74,6.55867700391779
West,Sandy,Wheat,305.79549094468416,39.81596030082283,True,False,Cloudy,117,3.854842457089696
North,Loam,Barley,361.1307213874101,15.699159205771233,False,True,Rainy,77,3.0053582618416588
North,Chalky,Maize,160.68293235640084,21.73392365373012,False,True,Sunny,144,2.494575460155581
North,Silt,Barley,723.326692129546,30.13688939386712,False,True,Cloudy,139,5.743373959663936
West,Clay,Maize,557.3037503654252,32.27352498471126,False,True,Rainy,112,4.16505720422829
South,Chalky,Cotton,545.8989166463311,20.239956187195997,False,True,Cloudy,107,3.742334323856458
South,Silt,Rice,280.8462509451126,33.62643361938122,False,True,Cloudy,90,3.998860428563972
South,Sandy,Rice,184.84668514287245,23.7040548051386,False,False,Sunny,135,1.537593104863438
South,Clay,Barley,136.78285035743653,31.960989349212685,True,False,Rainy,88,2.610666447025847
North,Silt,Maize,409.1237628601805,25.685682323082997,False,True,Rainy,77,2.6929022861167096
West,Chalky,Soybean,561.7671596771627,29.03784504203785,False,True,Sunny,131,4.522980648184149
North,Peaty,Maize,694.5809382270529,28.52784386537816,True,False,Sunny,119,5.306329014374121
South,Clay,Soybean,388.9651024111516,29.47925352758857,True,True,Cloudy,66,5.009859486563422
South,Sandy,Barley,247.9750626615736,38.42461244726757,True,True,Cloudy,130,4.742677912107399
East,Sandy,Cotton,226.8530705474764,15.84920062245388,False,True,Rainy,60,2.84891779029602
East,Peaty,Wheat,555.8269020627538,29.93915668813629,False,False,Cloudy,87,3.0934247140707853
West,Loam,Barley,202.72511092534225,37.08474808539583,False,True,Sunny,63,3.056548610643979
East,Peaty,Wheat,945.534962258668,28.44853957790186,True,False,Rainy,147,6.153453200475109
North,Sandy,Cotton,726.7786781394548,38.34722147765489,False,False,Cloudy,145,4.321822370784708
East,Silt,Cotton,944.4497968100752,17.057397896355052,False,False,Rainy,117,5.39685127761087
North,Clay,Soybean,600.757537257014,37.38195951750725,True,False,Rainy,113,5.058570477014804
West,Silt,Maize,764.818513392585,18.196647801777992,True,False,Cloudy,83,5.885408826375398
North,Chalky,Barley,893.672142560619,25.04392189621177,False,True,Cloudy,92,5.843310012574918
West,Sandy,Rice,911.2168771062225,25.20039869221142,True,False,Rainy,144,7.420014950194767
South,Loam,Maize,707.8870911553557,15.814650401180415,False,True,Rainy,66,5.437561738003974
South,Sandy,Cotton,571.0346697943623,29.411743153999456,False,True,Rainy,146,4.656059405929272
West,Chalky,Maize,156.29685694210548,21.854433159685808,True,False,Sunny,132,2.416024353827678
East,Clay,Maize,904.4374805126791,36.957129309421255,True,False,Rainy,93,6.277863642202454
North,Clay,Barley,299.79798696345915,21.444813334743785,False,True,Rainy,145,3.619816722591208
East,Sandy,Cotton,719.5734761117568,26.30235445450848,True,False,Rainy,134,6.5258534464572575
South,Silt,Rice,695.2940962111172,17.411529122155997,True,False,Sunny,118,5.254627939156285
West,Loam,Maize,114.21756066523857,27.740713852731943,False,False,Sunny,145,1.4264286893012368
West,Loam,Cotton,747.8464976095928,37.828230800168114,True,True,Cloudy,147,6.781564654210283
West,Sandy,Soybean,590.2700561449717,22.23910570983452,False,True,Sunny,110,4.009421938186849
East,Chalky,Maize,217.37597986411112,26.039957226210905,True,True,Sunny,149,3.7786991282924
North,Sandy,Maize,965.062391369612,26.069455405146037,True,True,Rainy,142,8.00181921924521
West,Peaty,Cotton,469.8169302136113,37.015766479964185,False,False,Rainy,137,3.6504735873224337
East,Sandy,Maize,129.37839831405685,39.06923801436971,True,True,Rainy,110,3.555864140860984
West,Loam,Cotton,205.61792039391128,35.23303693216518,False,True,Rainy,119,3.2182935630085643
South,Sandy,Rice,218.9538568797114,25.113694366629947,False,True,Cloudy,129,2.2539253239896686
East,Clay,Barley,870.1388797545821,18.82451212268129,False,True,Rainy,84,5.690942140443017
North,Peaty,Wheat,341.35547135203325,29.795410764540765,True,False,Sunny,114,4.615564388621064
East,Clay,Barley,729.1092704947647,33.49921252672391,True,True,Rainy,75,6.799378191116863
West,Loam,Soybean,876.6290944738939,26.661192253506098,False,False,Rainy,94,4.378529494492046
North,Sandy,Rice,461.2641942642018,26.31132500720137,True,False,Rainy,138,4.799240947211133
South,Clay,Rice,586.5275489147225,35.80227773325562,False,False,Rainy,85,3.587247756962958
North,Peaty,Soybean,705.6230443451169,34.90617654699412,True,False,Rainy,127,5.8279965136761005
East,Peaty,Wheat,382.0233193618109,29.91433543221265,True,False,Cloudy,149,3.911365393111743
South,Sandy,Barley,300.3132562297583,34.33487845695417,False,False,Rainy,139,2.3165753215803
West,Loam,Wheat,641.6644972124415,25.70627695049941,False,False,Cloudy,78,3.3930648194902804
North,Chalky,Wheat,876.560555860875,21.06982010978885,True,False,Cloudy,121,6.1255269875141805
East,Peaty,Soybean,391.3899949941065,24.80981476395321,True,False,Cloudy,112,4.106495232518568
West,Sandy,Maize,178.290456237958,27.01562079161048,False,False,Cloudy,83,2.381484189956844
South,Chalky,Maize,356.5995895414639,31.077058102737254,False,True,Rainy,121,3.634673032016809
North,Silt,Rice,220.61031133035965,28.06398776645782,False,True,Cloudy,85,3.072088106430208
West,Loam,Wheat,913.944395983688,34.75728803592751,True,False,Sunny,83,6.778054791138004
South,Chalky,Soybean,511.7636596289112,34.35463175495401,True,False,Rainy,123,5.021705272156028
South,Sandy,Wheat,863.9978272702741,18.369210156698667,False,False,Sunny,106,4.688326092920069
West,Sandy,Rice,680.9428750305843,34.523869187964294,True,False,Rainy,73,6.083430818293503
North,Clay,Rice,138.80718642199878,35.94979360387923,False,False,Sunny,149,0.7986814819559258
West,Sandy,Cotton,986.894023159596,27.0999182531232,True,True,Cloudy,102,8.776561039044966
West,Chalky,Wheat,107.35137114018518,25.446378631315724,True,False,Sunny,85,2.3386589937846223
East,Clay,Wheat,351.95113298706485,37.11367916077381,False,False,Sunny,113,2.324370953378038
East,Chalky,Soybean,389.43033216457655,15.471174443852307,True,True,Cloudy,93,4.209360783476082
East,Silt,Wheat,627.4831465486594,20.13955927730753,True,False,Rainy,77,5.596052029176923
East,Sandy,Wheat,887.9249041595018,31.07141661095653,False,True,Sunny,63,6.572184929003596
North,Chalky,Soybean,327.0659691238816,24.295767483987817,True,False,Cloudy,122,4.391760402073906
East,Silt,Rice,751.2316864592815,35.78967544498114,True,True,Sunny,119,8.069402275414335
South,Sandy,Maize,658.411836901749,17.491444909057744,True,False,Sunny,92,4.810813703594384
West,Loam,Rice,760.9188582843279,28.15684306280878,False,True,Rainy,81,5.026135383716875
West,Silt,Cotton,852.900647522039,38.916238682103,False,True,Rainy,148,5.104192595416988
West,Chalky,Rice,998.005863091972,28.00843878209116,False,False,Rainy,62,5.519259128400576
North,Chalky,Soybean,930.1299427919092,22.336233544785436,True,True,Sunny,117,7.375722541463382
East,Silt,Wheat,990.6572435179748,15.540593735982805,False,True,Cloudy,61,7.050609713487453
South,Sandy,Barley,543.4463018885027,22.29643657332535,True,True,Cloudy,63,6.100427232831967
South,Peaty,Wheat,396.43809606172897,21.155810747700382,True,False,Sunny,77,3.69029969726662
West,Silt,Cotton,418.2239341803023,32.86927786796707,False,True,Rainy,88,4.928061632181068
South,Sandy,Rice,526.289470132923,29.03836685577012,False,False,Rainy,119,2.355580027156342
South,Sandy,Soybean,263.89665725301825,29.1743700916118,True,False,Cloudy,136,3.606854311218549
West,Silt,Wheat,288.8357625122296,19.177400019270237,True,True,Cloudy,93,4.4154241992694985
West,Chalky,Barley,666.7945745657785,22.42771081825972,True,True,Rainy,145,5.975080750212841
East,Loam,Soybean,550.748585057869,26.227200956531867,True,False,Rainy,89,5.127569415208428
North,Sandy,Barley,635.4038225945941,39.05193605630568,True,True,Rainy,84,6.251531285349778
West,Peaty,Rice,878.8291780078065,37.586717839539766,True,True,Cloudy,127,8.493811239446002
North,Silt,Rice,315.5900199479188,33.7929136141384,False,True,Sunny,75,3.399617954714423
North,Loam,Soybean,417.5170729594442,21.48285427123975,True,False,Rainy,78,4.18821376315489
West,Sandy,Soybean,294.8132812703195,35.5584826719515,False,False,Cloudy,70,2.741551315952372
North,Sandy,Wheat,895.8049345265588,34.9256373917016,False,True,Rainy,84,6.690198992702908
North,Clay,Wheat,316.1096913272981,33.17081175557487,True,True,Cloudy,139,5.01764123918899
South,Chalky,Maize,832.0830634740261,25.57361987193405,True,False,Cloudy,105,5.871464610921363
West,Sandy,Soybean,530.224696577562,31.773799246887293,True,False,Sunny,116,4.701415371877739
South,Loam,Barley,738.9043988076279,33.31040818407618,True,False,Sunny,61,4.7871152960719225
East,Chalky,Barley,940.3987082947292,21.507801236575983,False,False,Sunny,119,5.468901573585812
South,Chalky,Maize,572.5043236342831,35.73101236848817,False,True,Cloudy,118,3.94245164344058
North,Loam,Wheat,393.3577037314398,31.95192132753657,True,False,Sunny,94,5.204123039501464
West,Sandy,Cotton,491.2769987186575,22.929717614685984,True,False,Cloudy,101,4.503828159563373
North,Silt,Maize,814.7535105346155,22.7876411182356,False,True,Cloudy,71,5.764893512357689
West,Peaty,Soybean,891.4955347112189,17.544506055759964,True,True,Cloudy,127,7.495880711620689
South,Clay,Wheat,828.8208030420469,28.378010549409552,True,False,Cloudy,134,5.774885837070799
East,Clay,Soybean,156.9650649902182,28.614463959823848,True,False,Cloudy,60,3.253177947859881
North,Peaty,Wheat,798.073000268898,35.97200673007988,True,True,Rainy,77,8.148386159737425
West,Peaty,Wheat,973.4067533839616,16.731811591821934,True,True,Sunny,118,8.597423153876205
East,Peaty,Soybean,837.3344710809445,22.518833601015977,True,True,Rainy,75,7.437968887459722
North,Silt,Maize,790.4563219205504,17.96705381804581,True,False,Cloudy,63,6.45689918876589
South,Silt,Barley,207.440351161995,33.112611226140004,False,False,Cloudy,147,0.8783158474772554
North,Sandy,Cotton,567.8059350855923,37.68845741141173,False,False,Rainy,99,3.547599286084389
South,Peaty,Wheat,721.6673746155641,38.86109880292357,False,True,Sunny,100,5.808511487221404
South,Sandy,Rice,618.8421780415109,20.037850803261723,True,False,Cloudy,148,5.804900112083054
North,Peaty,Rice,405.6545015707798,23.25843821345766,True,False,Sunny,91,4.462671822501186
North,Silt,Wheat,419.7795687410119,31.698732535584718,False,True,Cloudy,142,4.214735204849202
North,Clay,Cotton,641.6786276001466,19.835609958057876,False,True,Cloudy,141,4.623024387663978
West,Peaty,Rice,715.6068478075598,28.57025417798678,False,True,Sunny,141,4.117117853173832
East,Loam,Wheat,829.6676644935941,37.81889903232821,False,True,Cloudy,146,6.401919296384614
South,Chalky,Barley,470.2453322867725,26.770198529947336,False,True,Sunny,145,3.439387538942998
East,Silt,Cotton,315.19848930922115,25.062766736068426,True,True,Rainy,123,3.87604203136077
North,Peaty,Barley,107.49544266883724,17.358595099899127,False,False,Rainy,98,1.6425477756429432
West,Loam,Soybean,808.8482641812155,28.430169411574987,True,True,Sunny,78,7.374007910289201
South,Loam,Wheat,464.8971275349938,17.4336693504012,False,True,Rainy,118,3.4086210974514835
East,Silt,Wheat,315.5853056027457,22.566478537971,False,True,Sunny,72,3.6426430556690863
East,Silt,Maize,238.5105939074264,39.53823649283814,True,True,Rainy,128,4.062993152504445
West,Loam,Soybean,496.2055241357869,25.083717158591963,True,True,Cloudy,138,5.580457192379996
North,Silt,Barley,272.217879203021,19.788688198443676,False,False,Sunny,113,1.385647211609608
North,Clay,Wheat,755.4105524494184,37.47447312101079,True,True,Rainy,144,7.237955688084368
East,Sandy,Barley,566.3130213003358,28.279394634926422,False,True,Rainy,69,5.120702702086554
East,Peaty,Soybean,153.13071004453892,25.550907955398262,True,False,Cloudy,94,3.2072445201296573
East,Sandy,Soybean,663.5217632850305,27.28473499557977,False,False,Sunny,105,3.4250362296204706
East,Sandy,Rice,726.6404589123941,35.26101547411071,False,True,Rainy,141,5.816970253575776
South,Clay,Barley,182.01301099582315,22.84597290840227,False,True,Rainy,68,2.534875944350805
East,Loam,Wheat,490.1291545113309,17.140787354361688,True,True,Cloudy,100,5.138367026930049
East,Loam,Maize,562.7896079320693,18.48147743553907,True,True,Cloudy,123,5.004682584942425
South,Clay,Wheat,566.9114415903992,25.11270881288781,True,True,Cloudy,102,6.369359735724763
East,Chalky,Soybean,694.215933490413,20.001826756892964,False,False,Cloudy,103,4.60901773833436
South,Silt,Wheat,956.2447894391324,38.73478012743564,False,False,Rainy,145,5.893685771878146
North,Clay,Cotton,977.910853225587,15.561920285097624,True,True,Sunny,142,8.077369111216587
South,Loam,Cotton,519.1830691818816,30.96043664489008,False,True,Sunny,94,5.403656931182656
South,Loam,Wheat,916.7307889088574,16.33076977359793,False,True,Sunny,81,6.261521303412142
East,Sandy,Cotton,436.2314679630744,32.53463582965496,False,True,Sunny,85,4.431899389846581
